tweet,username,target
"We were E light on for 30 miles when we were pulling our RV thru Montana, no exit for miles before Billings, at about 10pm on a cold May night. Those hills never felt soooo big! (but we made it!)",naturetechfam,0
link road from M62 J26 eastbound exit to M606 roundabout | Eastbound | Congestion Location : The M62 eastbound exit slip at junction J26 . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 18:30 and 18:45 on …,WazeYorkshire,0
I-55 N in Shelby Co Crash at EXIT 6-A: 1-240 EAST / NASHVILLE at 12:28 PM 2/23 est clear by 1:30 PM 2/23,TNinterstate55,0
I-55 N in Shelby Co Crash at EXIT 6-A: 1-240 EAST / NASHVILLE at 12:28 PM 2/23 est clear by 1:30 PM 2/23,Memphis511,0
I-55 N in Shelby Co Crash at EXIT 6-A: 1-240 EAST / NASHVILLE at 12:28 PM 2/23 est clear by 1:30 PM 2/23,TN511,0
Cleared: Motor Vehicle Accident - NORWALK #I95 North 0.02 miles beyond Exit 16 (EAST AVE #1) at 2/23/2019 1:30:03 PM,CTDOT_District3,0
Cleared: Motor Vehicle Accident - NORWALK #I95 North 0.02 miles beyond Exit 16 (EAST AVE #1) at 2/23/2019 1:30:03 PM,CTDOT_Statewide,0
Switch your energy provider to #BulbEnergy. Especially if you're a #BritishGas customer! Use my #BulbEnergy link to get £50 free credit + they also refund your exit fees http://bit.ly/SwitchToCleanEnergy See how much you could save in 30 seconds #lowerbills #britishgas #cleanenergy,GetGreenEnergyy,0
A girl is tired. This collating takes a minute sha. It's like i will exit and return in 30 minutes.,MsJazzyfied,0
CLEARED - accident:I-30 westbound Dalrock Rd/Exit 64 Dallas various Lns blocked,511dfw,0
CLEARED - accident:I-30 westbound Dalrock Rd/Exit 64 Dallas various Lns blocked,511DFWDallas,0
Me and Graham missed our exit last night by 30 miles ,DerekOTUS,0
accident:I-30 westbound Dalrock Rd/Exit 64 Dallas various Lns blocked,511dfw,0
accident:I-30 westbound Dalrock Rd/Exit 64 Dallas various Lns blocked,511DFWDallas,0
Cleared: Incident on #TaconicStateParkway NB at Exit 23 - Bryant Pond Rd. - CR 30,511NYMidHudson,0
Cleared: Incident on #TaconicStateParkway NB at Exit 23 - Bryant Pond Rd. - CR 30,511NY,0
Millennials are living at home and studying longer so we don’t exit that hopeless feeling stage of life until 30 years old.,mmmmmmaat,0
Congestion: Location : The A19 northbound exit slip to the A174 Reason : Congestion Status : Currently Active Return To Normal : Normal traffic conditions are expected between 16:30 and 16:45 on 23 February 2019,TeessideTraffic,0
The #Democrats2020 Field is 20–30 — time for Minnesota Cold Amy to EXIT.,InconvenientTr5,0
Incident on #TaconicStateParkway NB at Exit 23 - Bryant Pond Rd. - CR 30 http://511ny.org/EventDetails/TRANSCOM/ORI196328707,511NY,0
Incident on #TaconicStateParkway NB at Exit 23 - Bryant Pond Rd. - CR 30 http://511ny.org/EventDetails/TRANSCOM/ORI196328707,511NYMidHudson,0
Congestion: Location : The A19 northbound exit slip to the A174 Reason : Congestion Status : Currently Active Return To Normal : Normal traffic conditions are expected between 16:30 and 16:45 on 23 February... https://www.facebook.com/785598078152887/posts/2217796261599721/,TeessideTraffic,0
Yes... Possibility to moved beyond the SL Monthly close basis means last trading session of the month (In this case.. my capital Allocation saves me ) Generally I use higher TF for entry & exit Max risk taking 30% &amp; minimum reward 100%,Rishikesh_ADX,0
30 mins. Try Naas Peter Hastie Peter Osborne con. Poor exit kick by Malone caught on the left and move right nice line by Fionn Higgins and then Dion Carr to put Peter in at the corner flag @NaasRFC 14 @MaloneRFC 0 #AIL,NaasRFC,0
Pulaski Co: Lanes blocked due to a previously reported accident on WB I-30 near Exit 142 have been cleared. #ARtraffic #CNAtraffic,myARDOT,0
M621 J2A westbound exit | Westbound | Congestion Location : The M621 westbound exit slip at junction J2A . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 14:30 and 14:45 on 23 February 2019. …,WazeYorkshire,0
M621 J2 westbound exit | Westbound | Congestion Location : The M621 westbound exit slip at junction J2 . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 14:30 and 14:45 on 23 February 2019. Delay : There a…,WazeYorkshire,0
M621 J2 westbound exit | Westbound | Congestion Location : The M621 westbound exit slip at junction J2 . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 14:15 and 14:30 on 23 February 2019. Delay : There a…,WazeYorkshire,0
Pulaski Co: Accident reported on WB I-30 near Exit 142. Lanes blocked at this time: inside. Reported by: @ARStatePolice / Troop A. Monitor http://IDriveArkansas.com for the latest information. #ARtraffic #CNAtraffic,myARDOT,0
M62 J28 westbound exit | Westbound | Congestion Location : The M62 westbound exit slip at junction J28 . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 13:30 and 13:45 on 23 February 2019. Delay : There a…,WazeYorkshire,0
CRASH DNT SB AT IH 635 WB. EXIT RAMP 2/23/2019 7:30 AM,NTTATravelAlert,0
CLEARED - accident:I-30 westbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,0
CLEARED - accident:I-30 westbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,0
accident:I-30 westbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,0
accident:I-30 westbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,0
yo @nytimes get out of here with the ads on your app. full page take over video for 30sec and no way to exit out. i pay $30+ a month as a subscriber. that’s straight up abuse.,sarkis__,0
Cleared: Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30,511NYMidHudson,0
Cleared: Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30,511NY,0
Cops with gun out before exit 18(before athenry turn off)on the tuam to limerick motorway 12.30,SpeedCamerasGWY,0
Litter robot cycle: 5451 Cat enter: 04:11:45am Cat exit: 04:13:00am Cycle start: 04:28:00am Cycle end: 04:30:01am Waste drawer level: full ,LitterBoxTweets,0
CLEARED - accident:I-30 westbound Rosedale St/Exit 12 Fort Worth various Lns blocked,511dfw,0
CLEARED - accident:I-30 westbound Rosedale St/Exit 12 Fort Worth various Lns blocked,511DFWFTW,0
I-225 SB: Road open at Exit 9 - CO 30; 6th Avenue. SB I-225 off-ramp to 6th Ave is now open following crash clean up.,ColoradoDOT,0
"Fort Worth: WB-30 WB @University Dr, a crash has the right lane &amp; the exit ramp blocked, the backup starts just past Forest Park. ",krldtraffic,0
"Fort Worth: WB-30 WB @University Dr, a crash has the right lane &amp; the exit ramp blocked, the backup starts just past Forest Park.",krldtraffic,0
Exit blocked due to accident. in #FortWorth on 30 WB at University Dr #DFWTraffic http://bit.ly/14TuwzZ,TotalTrafficDFW,0
accident:I-30 westbound Rosedale St/Exit 12 Fort Worth various Lns blocked,511dfw,0
accident:I-30 westbound Rosedale St/Exit 12 Fort Worth various Lns blocked,511DFWFTW,0
"I-225 SB: Ramp restriction at Exit 9 - CO 30; 6th Avenue. SB I-225 off-ramp to 6th Ave is closed due to a crash, use alt route.",ColoradoDOT,0
CLEARED: Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave.,511PAPhilly,0
CLEARED: Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave.,511PAStatewide,0
"Avail our Airport to Airport Visa Change Package Now! Less than 24 Hours, Same Day Visa Approval. DUBAI TERMINAL 2 A TO A EXIT: 30 DAYS VISA PACKAGE - 1099 AED 90 DAYS VISA PACKAGE - 1499 AED Sharjah A to A... ",duketourism,0
"Avail our Airport to Airport Visa Change Package Now! Less than 24 Hours, Same Day Visa Approval. DUBAI TERMINAL 2 A TO A EXIT: 30 DAYS VISA PACKAGE - 1099 AED 90 DAYS VISA PACKAGE - 1499 AED Sharjah A to A... https://www.facebook.com/duketourism/videos/716617448739873/",duketourism,0
"Construction, road maintenance operations on I-280 westbound area of Exit 15 - NJ 21 (Newark) right shoulder closed until 4:30 P.M.",RestoreNJ495,0
"Construction, road maintenance operations on I-280 westbound area of Exit 15 - NJ 21 (Newark) right shoulder closed until 4:30 P.M.",511nji280,0
UPDATE: Roadwork on US 30 eastbound at Exit: US 202 NORTH - KING OF PRUSSIA. There is a ramp closure.,511PAPhilly,0
UPDATE: Roadwork on US 30 eastbound at Exit: US 202 NORTH - KING OF PRUSSIA. There is a ramp closure.,511PAStatewide,0
"Took me 30 minutes, from Aiea, to exit the H3 Kaneohe bound because dumb mf wanna turn the H3 into a fucking race track.",c_wakaz,0
Accident investigation on I-295 southbound at Exit 29 - US 30 (Barrington) all lan http://www.511nj.org/IncidentList.aspx?listType=All&amp;963,511nji295,0
Cleared: Incident on #I295 SB at Exit 29 - US 30,511NY,0
Litter robot cycle: 5450 Cat enter: 02:12:24am Cat exit: 02:12:58am Cycle start: 02:27:58am Cycle end: 02:30:01am Waste drawer level: full ,LitterBoxTweets,0
Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave. There is a lane restriction.,511PAPhilly,0
Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave. There is a lane restriction.,511PAStatewide,0
CLEARED - accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,0
CLEARED - accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,0
Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30 http://511ny.org/EventDetails/TRANSCOM/ORI196320207,511NYMidHudson,0
Incident on #TaconicStateParkway SB at Exit 23 - Bryant Pond Rd. - CR 30 http://511ny.org/EventDetails/TRANSCOM/ORI196320207,511NY,0
accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,0
accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,0
Accident investigation on I-295 southbound at Exit 29 - US 30 (Barrington) right a http://www.511nj.org/IncidentList.aspx?listType=All&amp;773,511nji295,0
Updated: Incident on #I295 SB at Exit 29 - US 30 http://511ny.org/EventDetails/TRANSCOM/ORI196318101,511NY,0
Fresh Exit #HEROMOTOCO 2676.15 2/22/2019 3:30:00 PM DTR%: 0.73396 &gt;pH: 1 &lt;pL: 0 Gapup: 0 Gapdown: 0 DTRL%: 3.49604 SL: 0 T1: 0 TGC_F: 3.70687 TDC_F: 0.269769 @Deishma #NimblrTA,krishnakhanna,0
CLEARED: Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St.,511PAPhilly,0
CLEARED: Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St.,511PAStatewide,0
Accident investigation on I-295 southbound Exit 29 - US 30 (Barrington) ramp and right lane closed,511nji295,0
Incident on #I295 SB at Exit 29 - US 30 http://511ny.org/EventDetails/TRANSCOM/ORI196318101,511NY,0
UPDATE: Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAPhilly,0
UPDATE: Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAStatewide,0
Cleared: Construction on #S8N NB at Exit 30 (SO LEONARD ST),511NY,0
Cleared: Road Work - WATERBURY #RT8 North at Exit 30 (SO LEONARD ST) at 2/23/2019 1:45:04 AM,CTDOT_District4,0
Cleared: Road Work - WATERBURY #RT8 North at Exit 30 (SO LEONARD ST) at 2/23/2019 1:45:04 AM,CTDOT_Statewide,0
Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAPhilly,0
Vehicle fire on I-95 northbound between Exit: BRIDGE ST/HARBISON AVE and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAStatewide,0
Cleared: Road Work - FARMINGTON #I84 East at Exit 37 (FIENEMANN RD) at 2/23/2019 12:30:03 AM,CTDOT_Statewide,0
Cleared: Road Work - FARMINGTON #I84 East at Exit 37 (FIENEMANN RD) at 2/23/2019 12:30:03 AM,CTDOT_District4,0
Road Work - NEW BRITAIN #I84 West at Exit 36 (SLATER RD) at 2/23/2019 12:27:30 AM #cttraffic,CTDOT_District1,0
Road Work - NEW BRITAIN #I84 West at Exit 36 (SLATER RD) at 2/23/2019 12:27:30 AM #cttraffic,CTDOT_Statewide,0
CLEARED - accident:I-30 westbound 19th St/Exit 32 Grand Prairie various Lns blocked,511dfw,0
CLEARED - accident:I-30 westbound 19th St/Exit 32 Grand Prairie various Lns blocked,511DFWDallas,0
accident:I-30 westbound 19th St/Exit 32 Grand Prairie various Lns blocked,511dfw,0
accident:I-30 westbound 19th St/Exit 32 Grand Prairie various Lns blocked,511DFWDallas,0
CLEARED - accident:I-30 westbound Beach St/Exit 16 Fort Worth various Lns blocked,511dfw,0
CLEARED - accident:I-30 westbound Beach St/Exit 16 Fort Worth various Lns blocked,511DFWFTW,0
accident:I-30 westbound 19th St/Exit 32 Grand Prairie left Ln blocked,511dfw,0
accident:I-30 westbound 19th St/Exit 32 Grand Prairie left Ln blocked,511DFWDallas,0
"You can now catch RED REX @SteepTheatre through March 30. One of the most riveting, cohesive, and, of course, meta-theatrical plays I've seen from Ike Holter. On par with Exit Strategy! Click below to read my full review. ",RachelRWeinberg,0
accident:I-30 westbound Beach St/Exit 16 Fort Worth various Lns blocked,511dfw,0
accident:I-30 westbound Beach St/Exit 16 Fort Worth various Lns blocked,511DFWFTW,0
accident:I-30 westbound Bridge St/Oakland Blvd/Exit 18 Fort Worth various Lns blocked,511dfw,0
accident:I-30 westbound Bridge St/Oakland Blvd/Exit 18 Fort Worth various Lns blocked,511DFWFTW,0
CLEARED: Disabled vehicle on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAPhilly,0
CLEARED: Disabled vehicle on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAStatewide,0
Disabled vehicle on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a shoulder closed.,511PAPhilly,0
Disabled vehicle on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a shoulder closed.,511PAStatewide,0
Updated: Construction on #NJ18 Both directions from Exit 30 - US 9 to CR 516/Old Bridge-Matawan Rd http://511ny.org/EventDetails/TRANSCOM/ORC23978801,511NY,0
Construction on #NJ18 Both directions from Exit 30 - US 9 to CR 516/Old Bridge-Matawan Rd http://511ny.org/EventDetails/TRANSCOM/ORC23978801,511NY,0
"I make my way over towards the exit nearest to the parking lot for my dorm- because it’s freezing, and raining, and I decided against wearing a jacket/coat because I figured I would only be out for about 30 seconds to a minute right? ɪ ᴡᴀs ᴡʀᴏɴɢ ",atiny_bea,0
Cleared: Construction on #GardenStateParkway NB from North of Exit 30 - NJ 52/Laurel Drive to North of Exit 30 - NJ 52/Laurel Drive,511NY,0
CLEARED - accident:I-30 eastbound Central Expy/Exit 46 Dallas right Ln blocked,511dfw,0
CLEARED - accident:I-30 eastbound Central Expy/Exit 46 Dallas right Ln blocked,511DFWDallas,0
accident:I-30 eastbound Central Expy/Exit 46 Dallas right Ln blocked,511dfw,0
accident:I-30 eastbound Central Expy/Exit 46 Dallas right Ln blocked,511DFWDallas,0
I-225 NB: Road open at Exit 9 - CO 30; 6th Avenue. Crash clear.,ColoradoDOT,0
CLEARED - accident:I-30 eastbound Haskell Ave/Exit 47 Dallas various Lns blocked,511dfw,0
CLEARED - accident:I-30 eastbound Haskell Ave/Exit 47 Dallas various Lns blocked,511DFWDallas,0
accident:I-30 eastbound Haskell Ave/Exit 47 Dallas various Lns blocked,511dfw,0
accident:I-30 eastbound Haskell Ave/Exit 47 Dallas various Lns blocked,511DFWDallas,0
Construction on #S8N NB at Exit 30 (SO LEONARD ST) http://511ny.org/EventDetails/TRANSCOM/ORI196310007,511NY,0
Road Work - WATERBURY #RT8 North at Exit 30 (SO LEONARD ST) at 2/22/2019 8:53:08 PM #cttraffic,CTDOT_District4,0
Road Work - WATERBURY #RT8 North at Exit 30 (SO LEONARD ST) at 2/22/2019 8:53:08 PM #cttraffic,CTDOT_Statewide,0
"Sir, i’m pretty sure tht you have heard the news abt PayPal Malaysia is closing down soon. My previous experience are Compliance AML, Sanctions, Disputes & Claims, Customer Service. My exit date is 30/4/19. Your recommendation is very much appreciated! #pleasehelptoretweet",anith_liyana,0
Litter robot cycle: 5449 Cat enter: 05:12:43pm Cat exit: 05:12:52pm Cycle start: 05:27:52pm Cycle end: 05:30:01pm Waste drawer level: almost full ,LitterBoxTweets,0
T-30 min until @theacesofficial at Exit/In!! Who’s coming?? – at Exit/In,MusicCitySounds,0
"I-225 NB: Crash at Exit 9 - CO 30; 6th Avenue. Right lanes blocked, expect delays",ColoradoDOT,0
Cleared: Delays - FAIRFIELD #RT15 North at Exit 44 (RTE 58) at 2/22/2019 7:30:03 PM,CTDOT_Statewide,0
Cleared: Delays - FAIRFIELD #RT15 North at Exit 44 (RTE 58) at 2/22/2019 7:30:03 PM,CTDOT_District3,0
"This trade wasn't clean, It was a bit sloppy. Seasoned traders know these movers often have a pullback that starts just after 8:30 am ET &amp; ends around 9 am. My 1st entry was too early. My 2nd was perfect. I could have purchased all my shares below 2.90. My exit at 3.66 was early",thomashummer2,0
"@jcpenney Arrowhead store manager Ken. Next time you approach someone like you did today in your store accusing someone and asking for their receipt it will be your job. Management seeing this, review your tapes around 4:30 at the hair salon exit. Glad I was not there pussy Ken.",bsting381,0
"Looking for some entertainment around 3:30 tomorrow and Sunday? I'll be up at the entrance at the @BayAreaRenFest, which is not the same as the exit. #BayAreaRenFest #countsasapromo",HobTheTroll,0
Lane closure on 81 North about four miles from the arena exit. Added at least 30-40 minutes to my trip home through that area. ,dps2002,0
